Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Ambient Assisted Living Systems: A Model for Reasoning Under Uncertainty","Enterprise Information Systems","","","","10.1007/978-3-319-62386-3_16","Alencar MachadoVinicius MaranIara AugustinJoão Carlos LimaLeandro Krug WivesJosé Palazzo Moreira de Oliveira","2017","http://link.springer.com/chapter/10.1007/978-3-319-62386-3_16","Chapter"
"Ontological User Modeling for Ambient Assisted Living Service Personalization","System Level Design from HW/SW to Memory for Embedded Systems","","","","10.1007/978-3-319-90023-0_1","Maurício Fontana de VargasCarlos Eduardo Pereira","2017","http://link.springer.com/chapter/10.1007/978-3-319-90023-0_1","Chapter"
"Generating Bayesian Network Structures for Self-diagnosis of Sensor Networks in the Context of Ambient Assisted Living for Aging Well","Enhanced Quality of Life and Smart Living","","","","10.1007/978-3-319-66188-9_17","Camila Helena Souza OliveiraSylvain GirouxHubert NgankamHélène Pigot","2017","http://link.springer.com/chapter/10.1007/978-3-319-66188-9_17","Chapter"
"User Interface Design for Ambient Assisted Living Systems","Distributed, Ambient and Pervasive Interactions","","","","10.1007/978-3-319-39862-4_4","Caroline ByrneRem CollierMichael O’GradyGregory M. P. O’Hare","2016","http://link.springer.com/chapter/10.1007/978-3-319-39862-4_4","Chapter"
"Aging, Disability, and Assistive Internet of Things","Internet of Things and Smart Environments","","","","10.1007/978-3-319-60164-9_1","Seyed Shahrestani","2017","http://link.springer.com/chapter/10.1007/978-3-319-60164-9_1","Chapter"
"Multimedia sensors embedded in smartphones for ambient assisted living and e-health","Multimedia Tools and Applications","","75","21","10.1007/s11042-015-2745-8","Lorena ParraSandra SendraJosé Miguel JiménezJaime Lloret","2016","http://link.springer.com/article/10.1007/s11042-015-2745-8","Article"
"Progress in ambient assisted systems for independent living by the elderly","SpringerPlus","","5","1","10.1186/s40064-016-2272-8","Riyad Al-ShaqiMonjur MourshedYacine Rezgui","2016","http://link.springer.com/article/10.1186/s40064-016-2272-8","Article"
"Ontology-Based Decision Support Systems for Health Data Management to Support Collaboration in Ambient Assisted Living and Work Reintegration","Collaboration in a Data-Rich World","","","","10.1007/978-3-319-65151-4_32","Daniele Spoladore","2017","http://link.springer.com/chapter/10.1007/978-3-319-65151-4_32","Chapter"
"Visual End-User Programming of Personalized AAL in the Internet of Things","Ambient Intelligence","","","","10.1007/978-3-319-56997-0_13","Yannis ValsamakisAnthony Savidis","2017","http://link.springer.com/chapter/10.1007/978-3-319-56997-0_13","Chapter"
"The Smart City in Practice","Understanding Smart Cities: A Tool for Smart Government or an Industrial Trick?","","","","10.1007/978-3-319-57015-0_3","Leonidas G. Anthopoulos","2017","http://link.springer.com/chapter/10.1007/978-3-319-57015-0_3","Chapter"
"Evaluating SpeakyAcutattile: A System Based on Spoken Language for Ambient Assisted Living","Ambient Assisted Living","","","","10.1007/978-3-319-54283-6_26","F. FracassoG. CortellessaA. CestaF. GiacomelliN. Manes","2017","http://link.springer.com/chapter/10.1007/978-3-319-54283-6_26","Chapter"
"Diversity of Ageing Policy Concepts","Economic Foundations for Creative Ageing Policy, Volume II","","","","10.1057/978-1-137-53523-8_4","Andrzej Klimczuk","2017","http://link.springer.com/chapter/10.1057/978-1-137-53523-8_4","Chapter"
"A Survey of IoT Key Enabling and Future Technologies: 5G, Mobile IoT, Sematic Web and Applications","Wireless Personal Communications","","97","2","10.1007/s11277-017-4647-8","Sotirios K. GoudosPanagiotis I. DallasStella ChatziefthymiouSofoklis Kyriazakos","2017","http://link.springer.com/article/10.1007/s11277-017-4647-8","Article"
"Smart Cities IoT: Enablers and Technology Road Map","Smart City Networks","","","","10.1007/978-3-319-61313-0_10","Larissa R. Suzuki","2017","http://link.springer.com/chapter/10.1007/978-3-319-61313-0_10","Chapter"
"The Significance of User Involvement in Smart Buildings Within Smart Cities","Designing, Developing, and Facilitating Smart Cities","","","","10.1007/978-3-319-44924-1_13","Mervi Himanen","2017","http://link.springer.com/chapter/10.1007/978-3-319-44924-1_13","Chapter"
"Literature Survey","Wellness Protocol for Smart Homes","","","","10.1007/978-3-319-52048-3_2","Hemant GhayvatSubhas Chandra Mukhopadhyay","2017","http://link.springer.com/chapter/10.1007/978-3-319-52048-3_2","Chapter"
"Building Automation Systems in the World of Internet of Things","Components and Services for IoT Platforms","","","","10.1007/978-3-319-42304-3_18","Konstantinos ChristopoulosChristos AntonopoulosNikolaos VorosTheofanis Orfanoudakis","2017","http://link.springer.com/chapter/10.1007/978-3-319-42304-3_18","Chapter"
"HCM-L: Domain-Specific Modeling for Active and Assisted Living","Domain-Specific Conceptual Modeling","","","","10.1007/978-3-319-39417-6_24","Heinrich C. MayrFadi Al MachotJudith MichaelGert MorakSuneth RanasingheVladimir ShekhovtsovClaudia Steinberger","2016","http://link.springer.com/chapter/10.1007/978-3-319-39417-6_24","Chapter"
"IoT in Ambient Assistant Living Environments: A View from Europe","Components and Services for IoT Platforms","","","","10.1007/978-3-319-42304-3_14","Christos PanagiotouChristos AntonopoulosGeorgios KeramidasNikolaos VorosMichael Hübner","2017","http://link.springer.com/chapter/10.1007/978-3-319-42304-3_14","Chapter"
"Population Growth in Developing Countries and Smart City Fundamentals. The Internet-of-Things and Wireless Sensor Networks","Microsensing Networks for Sustainable Cities","","","","10.1007/978-3-319-28358-6_2","Johannes LambrechtsSaurabh Sinha","2016","http://link.springer.com/chapter/10.1007/978-3-319-28358-6_2","Chapter"
"Assistive IoT and Smart Environments: Performance Requirements","Internet of Things and Smart Environments","","","","10.1007/978-3-319-60164-9_6","Seyed Shahrestani","2017","http://link.springer.com/chapter/10.1007/978-3-319-60164-9_6","Chapter"
"Synopsis of EU-China Pilot Smart Cities","Comparative Study of Smart Cities in Europe and China 2014","","","","10.1007/978-3-662-46867-8_5","","2016","http://link.springer.com/chapter/10.1007/978-3-662-46867-8_5","Chapter"
"Cloud as a Service Evolution","Cloud as a Service","","","","10.1007/978-1-4842-0103-9_9","Enrique Castro-LeonRobert Harmon","2016","http://link.springer.com/chapter/10.1007/978-1-4842-0103-9_9","Chapter"
"A Survey on IoT: Architectures, Elements, Applications, QoS, Platforms and Security Concepts","Advances in Mobile Cloud Computing and Big Data in the 5G Era","","","","10.1007/978-3-319-45145-9_5","Gonçalo MarquesNuno GarciaNuno Pombo","2017","http://link.springer.com/chapter/10.1007/978-3-319-45145-9_5","Chapter"
"Development of the Elderly Healthcare Monitoring System with IoT","Advances in Human Factors and Ergonomics in Healthcare","","","","10.1007/978-3-319-41652-6_29","Se Jin ParkMurali SubramaniyamSeoung Eun KimSeunghee HongJoo Hyeong LeeChan Min JoYoungseob Seo","2017","http://link.springer.com/chapter/10.1007/978-3-319-41652-6_29","Chapter"
"Toward a Smart Health-Care Architecture Using WebRTC and WoT","Recent Advances in Information Systems and Technologies","","","","10.1007/978-3-319-56541-5_54","Saad El JaouhariAhmed BouabdallahJean-Marie BonninTayeb Lemlouma","2017","http://link.springer.com/chapter/10.1007/978-3-319-56541-5_54","Chapter"
"Wireless Sensor Networks for Aging-in-Place: Theory and Practice","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_45","Lawrence Normie","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_45","ReferenceWorkEntry"
"Health—exploring complexity: an interdisciplinary systems approach HEC2016","European Journal of Epidemiology","","31","1","10.1007/s10654-016-0183-1","Eva GrillMartin MüllerUlrich Mansmann","2016","http://link.springer.com/article/10.1007/s10654-016-0183-1","Article"
"Integration of Stationary and Wearable Support Services for an Actively Assisted Living of Elderly People: Capabilities, Achievements, Limitations, Prospects—A Case Study","Ambient Assisted Living","","","","10.1007/978-3-319-52322-4_1","Rainer LutzeKlemens Waldhör","2017","http://link.springer.com/chapter/10.1007/978-3-319-52322-4_1","Chapter"
"Data-Driven Smart Home System for Elderly People Based on Web Technologies","Distributed, Ambient and Pervasive Interactions","","","","10.1007/978-3-319-39862-4_12","Daeil SeoByounghyun YooHeedong Ko","2016","http://link.springer.com/chapter/10.1007/978-3-319-39862-4_12","Chapter"
"IoT Contextual Factors on Healthcare","GeNeDis 2016","","","","10.1007/978-3-319-57348-9_16","Konstantinos MichalakisGeorge Caridakis","2017","http://link.springer.com/chapter/10.1007/978-3-319-57348-9_16","Chapter"
"Proposal of a Standard Architecture of IoT for Smart Cities","Learning Technology for Education in Cloud –  The Changing Face of Education","","","","10.1007/978-3-319-42147-6_7","July Katherine Díaz BarrigaChristian David Gómez RomeroJosé Ignacio Rodríguez Molano","2016","http://link.springer.com/chapter/10.1007/978-3-319-42147-6_7","Chapter"
"Semantic Knowledge Management and Integration Services for AAL","Ambient Assisted Living","","","","10.1007/978-3-319-54283-6_22","Gianfranco E. ModoniMario VenieroMarco Sacco","2017","http://link.springer.com/chapter/10.1007/978-3-319-54283-6_22","Chapter"
"Internet of things for remote elderly monitoring: a study from user-centered perspective","Journal of Ambient Intelligence and Humanized Computing","","8","2","10.1007/s12652-016-0387-y","Iman AzimiAmir M. RahmaniPasi LiljebergHannu Tenhunen","2017","http://link.springer.com/article/10.1007/s12652-016-0387-y","Article"
"Low Cost Smart Homes for Elders","Universal Access in Human–Computer Interaction. Human and Technological Environments","","","","10.1007/978-3-319-58700-4_41","Gabriel FerreiraPaulo PenicheiroRuben BernardoLuís MendesJoão BarrosoAntónio Pereira","2017","http://link.springer.com/chapter/10.1007/978-3-319-58700-4_41","Chapter"
"Internet of Things: Legal Implications for Every Business","The Palgrave Handbook of Managing Continuous Business Transformation","","","","10.1057/978-1-137-60228-2_19","Ulrich BäumerSabine von OelffenMiriam Keil","2017","http://link.springer.com/chapter/10.1057/978-1-137-60228-2_19","Chapter"
"Mobile Commerce and the Internet of Things","Introduction to Electronic Commerce and Social Commerce","","","","10.1007/978-3-319-50091-1_6","Efraim TurbanJudy WhitesideDavid KingJon Outland","2017","http://link.springer.com/chapter/10.1007/978-3-319-50091-1_6","Chapter"
"Interaction Design of Products for the Elderly in Smart Home Under the Mode of Medical Care and Pension","Human Aspects of IT for the Aged Population. Healthy and Active Aging","","","","10.1007/978-3-319-39949-2_14","Minggang YangHe HuangHaozhou YuanQichao Sun","2016","http://link.springer.com/chapter/10.1007/978-3-319-39949-2_14","Chapter"
"IoT Communication Technologies for Smart Cities","Designing, Developing, and Facilitating Smart Cities","","","","10.1007/978-3-319-44924-1_8","Matteo CesanaAlessandro E. C. Redondi","2017","http://link.springer.com/chapter/10.1007/978-3-319-44924-1_8","Chapter"
"Introduction","Distributed Computing and Monitoring Technologies for Older Patients","","","","10.1007/978-3-319-27024-1_1","Juris KlonovsMohammad A. HaqueVolker KruegerKamal NasrollahiKaren Andersen-RanbergThomas B. MoeslundErika G. Spaich","2016","http://link.springer.com/chapter/10.1007/978-3-319-27024-1_1","Chapter"
"A Framework for Recyclable Household Waste Management System in Smart Home Using IoT","Computing and Network Sustainability","","","","10.1007/978-981-10-3935-5_22","Manpreet KaurEr. Kamaljit Singh Saini","2017","http://link.springer.com/chapter/10.1007/978-981-10-3935-5_22","Chapter"
"Introduction to the Internet of Things","Guide to Computing Fundamentals in Cyber-Physical Systems","","","","10.1007/978-3-319-25178-3_4","Dietmar P. F. Möller","2016","http://link.springer.com/chapter/10.1007/978-3-319-25178-3_4","Chapter"
"Privacy, Data Security, and the Acceptance of AAL-Systems – A User-Specific Perspective","Human Aspects of IT for the Aged Population. Aging, Design and User Experience","","","","10.1007/978-3-319-58530-7_4","Julia van HeekSimon HimmelMartina Ziefle","2017","http://link.springer.com/chapter/10.1007/978-3-319-58530-7_4","Chapter"
"Technological Solutions for Smart Homes","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_47","Jeedella S. Y. JeedellaMahmoud Al-Qutayri","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_47","ReferenceWorkEntry"
"Thermal Comfort in Smart Homes for an Aging Population","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_64","L. SchellenJ. van Hoof","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_64","ReferenceWorkEntry"
"Entity Configuration and Context-Aware reasoNer (CAN) Towards Enabling an Internet of Things Controller","Intelligent Systems and Applications","","","","10.1007/978-3-319-33386-1_12","Hasibur RahmanRahim RahmaniTheo Kanter","2016","http://link.springer.com/chapter/10.1007/978-3-319-33386-1_12","Chapter"
"A Smart Cabinet and Voice Assistant to Support Independence in Older Adults","Ubiquitous Computing and Ambient Intelligence","","","","10.1007/978-3-319-67585-5_47","Andrew EnnisJoseph RaffertyJonathan SynnottIan ClelandChris NugentAndrea SelbySharon McIlroyAmbre BerthelotGiovanni Masci","2017","http://link.springer.com/chapter/10.1007/978-3-319-67585-5_47","Chapter"
"LISA 2.0: lightweight internet of things service bus architecture using node centric networking","Journal of Ambient Intelligence and Humanized Computing","","7","3","10.1007/s12652-016-0359-2","Behailu NegashAmir M. RahmaniTomi WesterlundPasi LiljebergHannu Tenhunen","2016","http://link.springer.com/article/10.1007/s12652-016-0359-2","Article"
"The impact of the hybrid platform of internet of things and cloud computing on healthcare systems: opportunities, challenges, and open problems","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-017-0659-1","Ashraf DarwishAboul Ella HassanienMohamed ElhosenyArun Kumar SangaiahKhan Muhammad","2017","http://link.springer.com/article/10.1007/s12652-017-0659-1","Article"
"Big Data Meaning in the Architecture of IoT for Smart Cities","Data Mining and Big Data","","","","10.1007/978-3-319-40973-3_46","Christian David Gómez RomeroJuly Katherine Díaz BarrigaJosé Ignacio Rodríguez Molano","2016","http://link.springer.com/chapter/10.1007/978-3-319-40973-3_46","Chapter"
"Smart City Trends and Developments","Comparative Study of Smart Cities in Europe and China 2014","","","","10.1007/978-3-662-46867-8_2","","2016","http://link.springer.com/chapter/10.1007/978-3-662-46867-8_2","Chapter"
"Smart Grid: Energy Backbone of Smart City and e-Democracy","E-Democracy for Smart Cities","","","","10.1007/978-981-10-4035-1_11","Jignesh G. BhattOmkar K. Jani","2017","http://link.springer.com/chapter/10.1007/978-981-10-4035-1_11","Chapter"
"Utilizing Social Media to Share Knowledge of Healthcare and Improve Subjective Wellbeing of Aging People","Smart Health","","","","10.1007/978-3-319-67964-8_6","Yumeng MiaoRong DuShizhong Ai","2017","http://link.springer.com/chapter/10.1007/978-3-319-67964-8_6","Chapter"
"Component-Based Hybrid Reference Architecture for Managing Adaptable Embedded Software Development","Software Project Management for Distributed Computing","","","","10.1007/978-3-319-54325-3_6","Bo Xing","2017","http://link.springer.com/chapter/10.1007/978-3-319-54325-3_6","Chapter"
"Modular IoT Platform for AAL and Home Care Using Bluetooth Low Energy","Wireless Mobile Communication and Healthcare","","","","10.1007/978-3-319-58877-3_17","Johannes KropfSamat KadyrovLukas Roedl","2017","http://link.springer.com/chapter/10.1007/978-3-319-58877-3_17","Chapter"
"Plug&Play Brain–Computer Interfaces for effective Active and Assisted Living control","Medical & Biological Engineering & Computing","","55","8","10.1007/s11517-016-1596-4","Niccolò MoraIlaria De MunariPaolo CiampoliniJosé del R. Millán","2017","http://link.springer.com/article/10.1007/s11517-016-1596-4","Article"
"Analysis of EU and China Pilot Cities","Comparative Study of Smart Cities in Europe and China 2014","","","","10.1007/978-3-662-46867-8_6","","2016","http://link.springer.com/chapter/10.1007/978-3-662-46867-8_6","Chapter"
"Privacy and Social Values in Smart Cities","Designing, Developing, and Facilitating Smart Cities","","","","10.1007/978-3-319-44924-1_6","Leonardo A. MartucciSimone Fischer-HübnerMark HartswoodMarina Jirotka","2017","http://link.springer.com/chapter/10.1007/978-3-319-44924-1_6","Chapter"
"User Perceptions of Internet of Things (IoT) Systems","E-Business and Telecommunications","","","","10.1007/978-3-319-67876-4_1","Anastasios A. Economides","2017","http://link.springer.com/chapter/10.1007/978-3-319-67876-4_1","Chapter"
"Can Quantified Self Be a Facilitating Technology to Help Older Adults Stay Longer in Their Home?","Mobile e-Health","","","","10.1007/978-3-319-60672-9_4","Christel De Maeyer","2017","http://link.springer.com/chapter/10.1007/978-3-319-60672-9_4","Chapter"
"Internet of Things in Cloud Computing","Internet of Things: Novel Advances and Envisioned Applications","","","","10.1007/978-3-319-53472-5_15","Hemdan Ezz El-DinD. H. Manjaiah","2017","http://link.springer.com/chapter/10.1007/978-3-319-53472-5_15","Chapter"
"Concluding Remarks","Internet of Things and Smart Environments","","","","10.1007/978-3-319-60164-9_7","Seyed Shahrestani","2017","http://link.springer.com/chapter/10.1007/978-3-319-60164-9_7","Chapter"
"Annotated Bibliography","Housing for Older People in Singapore: An Annotated Bibliography","","","","10.1007/978-3-319-44754-4_2","Belinda YuenEmily Soh","2017","http://link.springer.com/chapter/10.1007/978-3-319-44754-4_2","Chapter"
"Ubiquitous technologies for older people","Personal and Ubiquitous Computing","","21","3","10.1007/s00779-017-1003-7","Michela CozzaAntonella De AngeliLinda Tonolli","2017","http://link.springer.com/article/10.1007/s00779-017-1003-7","Article"
"Organizational Forms and Management for the Building of Creative Capital of Older People","Economic Foundations for Creative Ageing Policy, Volume II","","","","10.1057/978-1-137-53523-8_8","Andrzej Klimczuk","2017","http://link.springer.com/chapter/10.1057/978-1-137-53523-8_8","Chapter"
"Towards a Platform for Prototyping IoT Health Monitoring Services","Exploring Services Science","","","","10.1007/978-3-319-32689-4_40","Mădălina ZamfirVladimir FlorianAlexandru StanciuGabriel NeaguŞtefan PredaGheorghe Militaru","2016","http://link.springer.com/chapter/10.1007/978-3-319-32689-4_40","Chapter"
"Context as a Service: Realizing Internet of Things-Aware Processes for the Independent Living of the Elderly","Service-Oriented Computing","","","","10.1007/978-3-319-46295-0_54","Lina YaoBoualem BenatallahXianzhi WangNguyen Khoi TranQinghua Lu","2016","http://link.springer.com/chapter/10.1007/978-3-319-46295-0_54","Chapter"
"Indoor Location IoT Analytics “in the wild”: Active and Healthy Ageing Cases","XIV Mediterranean Conference on Medical and Biological Engineering and Computing 2016","","","","10.1007/978-3-319-32703-7_237","E. I. KonstantinidisA. S. BillisL. PlotegherG. ContiP. D. Bamidis","2016","http://link.springer.com/chapter/10.1007/978-3-319-32703-7_237","Chapter"
"Smart Economy in Smart Cities","Smart Economy in Smart Cities","","","","10.1007/978-981-10-1610-3_1","T. M. Vinod KumarBharat Dahiya","2017","http://link.springer.com/chapter/10.1007/978-981-10-1610-3_1","Chapter"
"Engineering IoT Healthcare Applications: Towards a Semantic Data Driven Sustainable Architecture","eHealth 360°","","","","10.1007/978-3-319-49655-9_49","Rita ZgheibEmmanuel ConchonRémi Bastide","2017","http://link.springer.com/chapter/10.1007/978-3-319-49655-9_49","Chapter"
"A Survey on Internet of Things: Case Studies, Applications, and Future Directions","Internet of Things: Novel Advances and Envisioned Applications","","","","10.1007/978-3-319-53472-5_14","Kalavathy PerumalMurali Manohar","2017","http://link.springer.com/chapter/10.1007/978-3-319-53472-5_14","Chapter"
"Reviews and Taxonomies","Distributed Computing and Monitoring Technologies for Older Patients","","","","10.1007/978-3-319-27024-1_2","Juris KlonovsMohammad A. HaqueVolker KruegerKamal NasrollahiKaren Andersen-RanbergThomas B. MoeslundErika G. Spaich","2016","http://link.springer.com/chapter/10.1007/978-3-319-27024-1_2","Chapter"
"Optical Fiber Sensors in IoT","Optical Fiber Sensors for loT and Smart Devices","","","","10.1007/978-3-319-47349-9_5","Maria de Fátima F. DominguesAyman Radwan","2017","http://link.springer.com/chapter/10.1007/978-3-319-47349-9_5","Chapter"
"A Wearable Sensor for AAL-Based Continuous Monitoring","Inclusive Smart Cities and  Digital Health","","","","10.1007/978-3-319-39601-9_34","Valentina BianchiClaudio GuerraIlaria De MunariPaolo Ciampolini","2016","http://link.springer.com/chapter/10.1007/978-3-319-39601-9_34","Chapter"
"Majority-consensus fusion approach for elderly IoT-based healthcare applications","Annals of Telecommunications","","72","3 - 4","10.1007/s12243-016-0550-7","Faouzi SebbakFarid Benhammadi","2017","http://link.springer.com/article/10.1007/s12243-016-0550-7","Article"
"The A.I.zeta Framework: An Ontological Approach for AAL Systems Control","Ambient Assisted Living","","","","10.1007/978-3-319-54283-6_17","Guido MatrellaMonica MordoniniRoberto ZanichelliRiccardo Zini","2017","http://link.springer.com/chapter/10.1007/978-3-319-54283-6_17","Chapter"
"Internet of Things (IoT) Overview","Internet of Things  From Hype to Reality","","","","10.1007/978-3-319-44860-2_1","Ammar RayesSamer Salam","2017","http://link.springer.com/chapter/10.1007/978-3-319-44860-2_1","Chapter"
"A Context-Aware, Capability-Based, Role-Centric Access Control Model for IoMT","Wireless Mobile Communication and Healthcare","","","","10.1007/978-3-319-58877-3_16","Flora MalamateniouMarinos ThemistocleousAndriana PrentzaDespina PapakonstantinouGeorge Vassilacopoulos","2017","http://link.springer.com/chapter/10.1007/978-3-319-58877-3_16","Chapter"
"New Approach for Optimizing the Usage of Situation Recognition Algorithms Within IoT Domains","Ambient Intelligence","","","","10.1007/978-3-319-56997-0_15","Chinara MammadovaHelmi Ben HmidaAndreas BraunArjan Kuijper","2017","http://link.springer.com/chapter/10.1007/978-3-319-56997-0_15","Chapter"
"Managing Heterogeneous Medical Data: Learning from Experiences in Telemedicine","VII Latin American Congress on Biomedical Engineering CLAIB 2016, Bucaramanga, Santander, Colombia, October 26th -28th, 2016","","","","10.1007/978-981-10-4086-3_168","J. C. Vanegas-SernaJ. J. PerezH. Andrade-Caicedo","2017","http://link.springer.com/chapter/10.1007/978-981-10-4086-3_168","Chapter"
"The Rise of the Smart City","Understanding Smart Cities: A Tool for Smart Government or an Industrial Trick?","","","","10.1007/978-3-319-57015-0_2","Leonidas G. Anthopoulos","2017","http://link.springer.com/chapter/10.1007/978-3-319-57015-0_2","Chapter"
"Introduction to Cyber-Physical Systems","Guide to Computing Fundamentals in Cyber-Physical Systems","","","","10.1007/978-3-319-25178-3_3","Dietmar P. F. Möller","2016","http://link.springer.com/chapter/10.1007/978-3-319-25178-3_3","Chapter"
"A Design Space for End User Development in the Time of the Internet of Things","New Perspectives in End-User Development","","","","10.1007/978-3-319-60291-2_3","Fabio PaternòCarmen Santoro","2017","http://link.springer.com/chapter/10.1007/978-3-319-60291-2_3","Chapter"
"Convolutional and Recurrent Neural Networks for Activity Recognition in Smart Environment","Towards Integrative Machine Learning and Knowledge Extraction","","","","10.1007/978-3-319-69775-8_12","Deepika SinghErinc MerdivanSten HankeJohannes KropfMatthieu GeistAndreas Holzinger","2017","http://link.springer.com/chapter/10.1007/978-3-319-69775-8_12","Chapter"
"State of the Art of E-Democracy for Smart Cities","E-Democracy for Smart Cities","","","","10.1007/978-981-10-4035-1_1","T. M. Vinod Kumar","2017","http://link.springer.com/chapter/10.1007/978-981-10-4035-1_1","Chapter"
"Emerging Trends and Open Challenges","Comparative Study of Smart Cities in Europe and China 2014","","","","10.1007/978-3-662-46867-8_7","","2016","http://link.springer.com/chapter/10.1007/978-3-662-46867-8_7","Chapter"
"Securing Data Provenance in Internet of Things (IoT) Systems","Service-Oriented Computing – ICSOC 2016 Workshops","","","","10.1007/978-3-319-68136-8_9","Nathalie BaracaldoLuis Angel D. BathenRoqeeb O. OzughaRobert EngelSamir TataHeiko Ludwig","2017","http://link.springer.com/chapter/10.1007/978-3-319-68136-8_9","Chapter"
"Fog Computing in Medical Internet-of-Things: Architecture, Implementation, and Applications","Handbook of Large-Scale Distributed Computing in Smart Healthcare","","","","10.1007/978-3-319-58280-1_11","Harishchandra DubeyAdmir MonteiroNicholas ConstantMohammadreza AbtahiDebanjan BorthakurLeslie MahlerYan SunQing YangUmer AkbarKunal Mankodiya","2017","http://link.springer.com/chapter/10.1007/978-3-319-58280-1_11","Chapter"
"Sustainable, Holistic, Adaptable, Real-Time, and Precise (SHARP) Approach Towards Developing Health and Wellness Systems","Future Network Systems and Security","","","","10.1007/978-3-319-48021-3_11","Farhaan MirzaAsfahaan MirzaClaris Yee Seung ChungDavid Sundaram","2016","http://link.springer.com/chapter/10.1007/978-3-319-48021-3_11","Chapter"
